"student_id","teacher_id","school_id","student_born","student_female","student_race_ethnicity","student_re_white","student_re_black","student_re_asian","student_re_hispanic","student_re_native_american","student_re_other","student_reading_score","student_math_score","student_listening_score","class_type","class_size","class_prop_female","class_prop_white","class_prop_black","class_prop_asian","class_prop_hispanic","class_prop_native_american","class_prop_other","teacher_race","teacher_degree","teacher_exper","teacher_female","teacher_race_ethnicity","teacher_re_white","teacher_re_black","teacher_re_asian","teacher_re_hispanic","teacher_re_native_american","teacher_re_other"
20147,21653701,216537,1980.478,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,466,542,543,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20803,21653701,216537,1980.429,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,584,596,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18129,21653701,216537,1979.455,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,545,625,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19884,21653701,216537,1979.844,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,557,571,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19193,21653701,216537,1979.573,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,512,596,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21358,21653701,216537,1980.202,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,553,559,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12500,21653701,216537,1979.893,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,553,541,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12848,21653701,216537,1979.942,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,515,556,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13202,21653701,216537,1980,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,526,580,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12499,21653701,216537,1979.888,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,584,634,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17155,21653701,216537,1980.749,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,526,559,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19272,21653701,216537,1980.35,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482,542,580,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14368,21653701,216537,1980.011,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,549,556,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12597,21653701,216537,1979.953,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,545,562,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10996,21653701,216537,1978.953,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,523,546,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13776,21653701,216537,1980.066,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,538,543,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15658,21653701,216537,1980.366,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,572,584,3,23,0.454545454545455,1,0,0,0,0,0,1,"Bachelors",18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13806,21653702,216537,1980.038,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,480,505,562,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10994,21653702,216537,1978.934,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,578,584,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17133,21653702,216537,1980.705,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,584,584,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14447,21653702,216537,1980.148,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,542,568,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12038,21653702,216537,1979.677,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,542,524,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11819,21653702,216537,1979.638,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,532,565,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15909,21653702,216537,1980.464,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,532,538,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17813,21653702,216537,1979.477,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,438,512,524,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15412,21653702,216537,1980.369,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,553,577,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15042,21653702,216537,1980.328,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,510,559,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11928,21653702,216537,1979.688,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,529,538,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11949,21653702,216537,1979.718,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,578,588,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12870,21653702,216537,1979.929,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,562,554,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14363,21653702,216537,1980.107,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,538,538,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18201,21653702,216537,1980.066,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,538,618,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16406,21653702,216537,1980.522,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,529,556,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11574,21653702,216537,1979.296,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,578,543,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11786,21653702,216537,1979.556,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,497,568,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12498,21653702,216537,1979.871,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,634,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14079,21653702,216537,1980.109,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,567,596,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14876,21653702,216537,1980.238,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,592,618,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15014,21653702,216537,1980.295,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,592,577,3,24,0.545454545454545,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10882,21653703,216537,1978.915,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,549,571,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10146,21653703,216537,1979.647,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,532,546,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12837,21653703,216537,1979.841,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,505,548,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10534,21653703,216537,1979.995,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,572,588,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12839,21653703,216537,1979.868,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,653,606,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12873,21653703,216537,1979.989,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,572,592,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17134,21653703,216537,1980.732,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,567,611,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16786,21653703,216537,1980.511,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,549,543,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12190,21653703,216537,1979.704,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,557,584,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15414,21653703,216537,1980.383,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,553,618,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11558,21653703,216537,1979.263,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,477,481,521,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11887,21653703,216537,1979.625,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,532,574,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14380,21653703,216537,1980.079,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,542,584,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11306,21653703,216537,1979.107,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,457,497,543,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15693,21653703,216537,1980.361,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482,572,571,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11699,21653703,216537,1979.466,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,529,606,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20259,21653703,216537,1980.421,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,523,554,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18178,21653703,216537,1979.044,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,529,584,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13648,21653703,216537,1980.467,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,553,574,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11559,21653703,216537,1979.279,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,457,490,521,2,22,0.5,1,0,0,0,0,0,1,"Masters",13,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12833,21653704,216537,1979.918,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,562,577,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19215,21653704,216537,1980.661,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,545,538,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12188,21653704,216537,1979.764,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,601,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17971,21653704,216537,1978.805,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,553,568,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15255,21653704,216537,1980.372,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,538,556,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12501,21653704,216537,1979.907,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,545,625,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12194,21653704,216537,1979.819,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,529,541,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15405,21653704,216537,1980.361,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,567,565,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11778,21653704,216537,1979.534,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,459,488,541,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15660,21653704,216537,1980.388,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,542,568,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16331,21653704,216537,1980.503,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,584,592,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12125,21653704,216537,1979.997,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,549,606,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11788,21653704,216537,1980.686,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,523,562,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16024,21653704,216537,1980.44,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,545,611,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14445,21653704,216537,1980.117,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,601,601,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12496,21653704,216537,1979.844,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,592,685,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20382,21653704,216537,1979.581,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,523,551,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13778,21653704,216537,1980.038,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,553,592,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14379,21653704,216537,1980.068,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,538,592,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11646,21653704,216537,1979.362,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,480,515,536,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10441,21653704,216537,1980.079,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,572,574,2,21,0.619047619047619,1,0,0,0,0,0,1,"Bachelors",0,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21159,21653705,216537,1979.921,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,627,618,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16060,21653705,216537,1980.495,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,572,611,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17232,21653705,216537,1980.749,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,601,601,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12836,21653705,216537,1979.838,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,612,625,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21472,21653705,216537,1980.454,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,592,584,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12593,21653705,216537,1979.937,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,653,592,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11779,21653705,216537,1979.551,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,535,596,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15303,21653705,216537,1980.287,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,653,660,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17125,21653705,216537,1980.702,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,653,601,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13534,21653705,216537,1980.03,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,572,634,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16793,21653705,216537,1980.639,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,584,634,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14521,21653705,216537,1980.169,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,676,660,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12841,21653705,216537,1979.882,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,653,685,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14399,21653705,216537,1980.148,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,553,618,1,14,0.357142857142857,1,0,0,0,0,0,1,"Bachelors",9,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18219,21653706,216537,1980.383,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,562,606,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14374,21653706,216537,1980.03,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,592,588,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15558,21653706,216537,1980.369,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,502,551,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12495,21653706,216537,1979.868,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,557,580,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14251,21653706,216537,1980.016,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,510,574,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11815,21653706,216537,1979.616,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,545,588,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20194,21653706,216537,1980.423,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,584,625,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14401,21653706,216537,1980.153,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,549,571,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12840,21653706,216537,1979.879,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,501,520,538,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12585,21653706,216537,1979.921,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,490,532,574,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14884,21653706,216537,1980.238,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,526,538,1,14,0.5,1,0,0,0,0,0,1,"Masters",14,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
