"male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","hours_tv","hours_videos","hours_games","hours_radio"
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,34000,10.4341452149305,18,2,7,30
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,5,2,3,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,48000,10.7789771230064,23,4,2,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,24000,10.0858507751287,28,10,4,5
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,NA,NA,24,6,24,5
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,21,2,0,56
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,70,0,0,7
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,8,0,1,9
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,32000,10.3735224312936,15,2,8,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,24,0,5,62
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,5,3,0,35
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,1e+05,11.5129354649202,29,4,2,45
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,150000,11.9183972397228,6,2,0,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1e+05,11.5129354649202,42,4,7,8
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,180000,12.1007176854125,2,0,1,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,15,0,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,5,2,1,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,31000,10.3417747410115,5,4,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,80000,11.2897944135779,10,0,3,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,110000,11.6082447356423,21,2,0,35
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,53000,10.8780660602808,19,2,3,7
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,26000,10.1658902778025,42,8,2,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,6,2,0,99
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,NA,NA,NA,NA
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,40,0,40,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36000,10.4913019948302,15,5,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,28,2,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,53000,10.8780660602808,18,4,0,32
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,22000,9.99884318585288,99,0,0,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,5,0,0,56
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5000,8.5173931714189,8,2,3,48
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,NA,NA,28,3,42,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,10,5,0,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,40,2,5,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,72000,11.1844352867906,9,6,1,4
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,24000,10.0858507751287,3,4,2,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35000,10.463131911492,28,0,7,3
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,6000,8.69968140098951,30,14,4,11
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,58000,10.9682155307592,12,0,0,7
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,6,0,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,25,0,3,5
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,3,3,0,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,14,14,2,35
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,20000,9.90353755128617,40,20,12,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,80000,11.2897944135779,10,3,0,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,14,0,2,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,5000,8.5173931714189,28,1,3,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,12000,9.39274525863144,4,7,2,12
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,22000,9.99884318585288,20,0,0,60
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,46,10,15,36
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,64000,11.0666539872197,2,2,3,4
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,18000,9.7981825908907,5,2,1,10
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,58000,10.9682155307592,48,0,0,29
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,14000,9.54688403461792,28,0,14,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,15000,9.61587214452889,2,0,0,35
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,77,50,60,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,4,1,0,1
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,49,21,49,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,22000,9.99884318585288,48,24,0,9
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,8,5,1,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,54000,10.8967578438935,36,10,30,72
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,35000,10.463131911492,28,0,0,21
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,10,0,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,52000,10.8590182281479,21,0,0,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,26000,10.1658902778025,14,3,0,5
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,NA,NA,7,2,6,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,37000,10.5187002182882,5,10,10,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,1,0,0,28
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,285000,12.5602479680166,20,10,2,30
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,4,1,0,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,4,4,1,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,12000,9.39274525863144,50,10,5,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,21000,9.95232533461943,8,4,11,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,35000,10.463131911492,15,2,0,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,2,3,0,11
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,5,6,4,10
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,NA,NA,15,8,3,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,35000,10.463131911492,18,18,3,99
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1e+05,11.5129354649202,12,0,0,20
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11,74000,11.2118338856085,8,1,0,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,41000,10.6213517356329,70,0,0,21
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,5,1,2,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,15,8,2,20
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,34000,10.4341452149305,4,1,5,5
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,30000,10.3089859934221,3,1,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,70000,11.1562648066437,14,4,4,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,85000,11.3504183001091,5,4,0,14
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,34000,10.4341452149305,6,3,1,11
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,30,3,2,2
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,75000,11.2252567257629,10,5,1,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,30000,10.3089859934221,28,18,0,21
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12,12000,9.39274525863144,14,0,3,30
FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,40000,10.5966597327836,14,0,2,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,10,0,2,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,40,10,0,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,28,0,1,12
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,60,14,4,98
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,32000,10.3735224312936,4,2,0,10
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,35000,10.463131911492,7,0,0,32
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,5,2,1,16
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,90000,11.4075760603618,6,1,1,3
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,12,34000,10.4341452149305,30,20,1,20
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,11000,9.30574145673943,50,0,2,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,22000,9.99884318585288,10,0,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,50000,10.8197982842103,14,2,0,28
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,12000,9.39274525863144,20,0,0,25
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,12000,9.39274525863144,49,0,49,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,12,15,15,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,65000,11.0821579333748,10,2,0,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,33000,10.4042931430198,6,2,3,20
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,35000,10.463131911492,12,5,7,12
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,6000,8.69968140098951,25,15,10,5
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,23000,10.043292972227,16,10,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,8,1,1,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,NA,NA,10,4,6,27
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,60000,11.002116507732,2,1,0,5
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10,NA,NA,3,0,0,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12,55000,10.9151066458675,7,2,0,28
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,NA,NA,4,3,1,14
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,46000,10.7364184143654,10,0,0,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,50,0,0,5
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,8000,8.98732181285012,42,14,7,70
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,2,2,0,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,20,2,1,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,70,50,20,15
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,5,0,2,4
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5000,8.5173931714189,56,2,3,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,43000,10.6689786502192,20,10,3,50
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,18,6,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,55000,10.9151066458675,22,5,7,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,8,8,2,2
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,28000,10.2399955028053,15,5,5,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0,3,0,0,0
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,23000,10.043292972227,40,0,0,7
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,20,5,0,50
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,80000,11.2897944135779,50,7,7,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75000,11.2252567257629,2,1,0,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,10000,9.21044036697652,10,0,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,47000,10.7579241570616,56,7,0,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,80000,11.2897944135779,12,5,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,80000,11.2897944135779,4,4,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,45000,10.7144399907278,1,0,0,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,56,3,0,8
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,17000,9.74102744483773,35,4,2,12
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,55000,10.9151066458675,4,1,2,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,8,6,0,14
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,110000,11.6082447356423,25,2,30,25
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,12000,9.39274525863144,42,1,0,21
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,48000,10.7789771230064,10,5,3,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,26000,10.1658902778025,1,1,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,24,3,15,48
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7000,8.8538082749772,3,4,0,15
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,90000,11.4075760603618,12,2,1,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,25000,10.1266711030504,12,2,0,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,160000,11.9829353441964,5,1,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,5,0,0,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,20,2,20,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,16000,9.68040649926887,28,2,0,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,25000,10.1266711030504,12,6,3,16
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2e+05,12.2060776455177,6,3,0,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,25000,10.1266711030504,20,6,0,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,26000,10.1658902778025,5,2,1,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,10,0,0,60
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,10,2,0,24
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,28,28,2,84
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,NA,NA,7,0,1,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,9000,9.10509096125709,9,1,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,45000,10.7144399907278,2,2,0,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,7000,8.8538082749772,21,0,0,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,24000,10.0858507751287,7,2,1,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,24000,10.0858507751287,15,5,2,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,58000,10.9682155307592,10,2,0,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,21000,9.95232533461943,28,8,0,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,28000,10.2399955028053,10,0,1,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,7,2,3,12
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,18,0,1,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,32000,10.3735224312936,7,2,5,48
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,7,2,0,28
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,2e+05,12.2060776455177,25,4,4,50
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,85000,11.3504183001091,20,0,1,5
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,45000,10.7144399907278,5,1,0,84
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9,NA,NA,20,10,5,30
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,20000,9.90353755128617,3,0,0,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32000,10.3735224312936,30,0,0,99
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,43000,10.6689786502192,20,4,2,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,20,2,12,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,6,3,2,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,73000,11.1982284186668,4,1,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,8,2,0,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,5000,8.5173931714189,5,5,2,70
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,6,0,0,3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,50000,10.8197982842103,18,3,1,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,14,28,10,40
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,36000,10.4913019948302,10,2,1,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,48000,10.7789771230064,9,3,1,0
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,48000,10.7789771230064,30,2,15,15
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70000,11.1562648066437,21,0,0,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,14,2,0,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,55000,10.9151066458675,10,1,1,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,98000,11.4927329616823,25,5,5,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,55000,10.9151066458675,20,2,0,16
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,NA,NA,25,4,5,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,63000,11.0509058782636,15,4,0,60
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,47000,10.7579241570616,10,2,0,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,30,0,5,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75000,11.2252567257629,9,2,2,3
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,NA,NA,17,4,2,1
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,9,105000,11.5617251529038,20,5,40,10
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,36000,10.4913019948302,30,1,3,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,20,2,0,24
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,2,0,0,40
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,3,2,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,35000,10.463131911492,10,5,2,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0,0,4,2,0,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,47000,10.7579241570616,14,6,1,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45000,10.7144399907278,49,8,9,12
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,15,1,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,5,0,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,24000,10.0858507751287,10,2,0,75
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,24000,10.0858507751287,10,5,0,12
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,8000,8.98732181285012,5,2,1,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0,4,2,1,50
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,20,10,2,25
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,8,6,2,3
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,40,30,0,45
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,75000,11.2252567257629,10,4,1,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,10,1,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,20,4,0,40
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,3,1,0,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,20000,9.90353755128617,5,0,3,35
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7,16000,9.68040649926887,12,12,3,15
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8,NA,NA,8,8,8,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,26000,10.1658902778025,4,1,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,16000,9.68040649926887,20,20,0,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,10000,9.21044036697652,30,0,2,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,12,2,1,6
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,55000,10.9151066458675,7,1,1,1
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10,34000,10.4341452149305,20,5,0,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,18000,9.7981825908907,8,6,2,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,15000,9.61587214452889,4,3,2,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,24000,10.0858507751287,5,1,6,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,60,4,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,20000,9.90353755128617,3,2,0,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,70000,11.1562648066437,8,8,1,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,32000,10.3735224312936,20,10,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,72000,11.1844352867906,27,0,4,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,32000,10.3735224312936,7,4,0,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,14000,9.54688403461792,35,2,2,99
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,64,14,2,64
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,21,5,1,8
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,75000,11.2252567257629,5,2,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,35,1,0,35
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11,NA,NA,56,4,0,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,35,10,0,35
